tag_cetd39623.csv,127
tag_cetd32729.csv,120
tag_cetd33022.csv,128
tag_cetd19307.csv,128
tag_cetd13995.csv,127
tag_cetd18043.csv,128
tag_cetd28742.csv,127
tag_cetd42814.csv,127
tag_cetd8521.csv,98
tag_cetd29897.csv,128
tag_cetd12421.csv,99
tag_cetd26935.csv,128
tag_cetd10100.csv,128
tag_cetd53464.csv,128
tag_cetd39739.csv,128
tag_cetd32298.csv,127
tag_cetd54857.csv,128
tag_cetd3673.csv,127
tag_cetd16017.csv,128
tag_cetd15677.csv,128
tag_cetd52415.csv,126
tag_cetd43207.csv,127
tag_cetd43733.csv,124
tag_cetd32019.csv,127
tag_cetd14971.csv,127
tag_cetd46838.csv,118
tag_cetd61587.csv,128
tag_cetd55865.csv,127
tag_cetd56125.csv,126
tag_cetd47946.csv,128
tag_cetd46441.csv,128
tag_cetd18449.csv,64
tag_cetd54771.csv,127
tag_cetd43677.csv,125
tag_cetd40165.csv,128
tag_cetd50481.csv,127
tag_cetd45104.csv,128
tag_cetd39823.csv,127
tag_cetd16832.csv,128
tag_cetd22683.csv,128
tag_cetd15126.csv,128
tag_cetd40837.csv,128
tag_cetd53642.csv,128
tag_cetd23768.csv,126
tag_cetd14023.csv,127
tag_cetd16730.csv,127
tag_cetd44992.csv,64
tag_cetd61520.csv,128
tag_cetd19244.csv,128
tag_cetd17101.csv,126
tag_cetd21449.csv,128
tag_cetd49399.csv,127
tag_cetd35872.csv,128
tag_cetd54659.csv,128
tag_cetd39231.csv,128
tag_cetd10440.csv,128
tag_cetd29066.csv,128
tag_cetd6449.csv,119
tag_cetd1595.csv,127
tag_cetd10955.csv,127
tag_cetd53823.csv,128
tag_cetd43402.csv,127
tag_cetd43727.csv,127
tag_cetd45888.csv,120
tag_cetd41787.csv,127
tag_cetd31255.csv,127
tag_cetd42172.csv,128
tag_cetd25572.csv,128
tag_cetd41952.csv,120
tag_cetd49112.csv,64
tag_cetd8348.csv,127
tag_cetd36230.csv,127
tag_cetd11420.csv,127
tag_cetd13284.csv,128
tag_cetd43962.csv,127
tag_cetd42082.csv,127
tag_cetd39794.csv,128
tag_cetd52053.csv,127
tag_cetd65270.csv,64
tag_cetd1388.csv,128
tag_cetd27734.csv,126
tag_cetd37624.csv,127
tag_cetd49226.csv,119
tag_cetd1981.csv,128
tag_cetd17840.csv,128
tag_cetd60020.csv,127
tag_cetd22314.csv,128
tag_cetd12693.csv,127
tag_cetd39904.csv,99
tag_cetd26695.csv,127
tag_cetd50568.csv,126
tag_cetd42295.csv,128
tag_cetd17823.csv,128
tag_cetd7776.csv,127
tag_cetd12465.csv,119
tag_cetd45073.csv,99
tag_cetd46706.csv,128
tag_cetd62719.csv,99
tag_cetd64180.csv,120
tag_cetd5634.csv,99
tag_cetd57624.csv,127
tag_cetd45397.csv,128
tag_cetd4277.csv,120
tag_cetd128.csv,127
tag_cetd60377.csv,127
tag_cetd39821.csv,126
tag_cetd41499.csv,126
tag_cetd34289.csv,128
tag_cetd14318.csv,120
tag_cetd45732.csv,128
tag_cetd45554.csv,128
tag_cetd59047.csv,128
tag_cetd13095.csv,128
tag_cetd4397.csv,119
tag_cetd20347.csv,127
tag_cetd35882.csv,127
tag_cetd1157.csv,64
tag_cetd63454.csv,64
tag_cetd53091.csv,128
tag_cetd8518.csv,118
tag_cetd15052.csv,128
tag_cetd10748.csv,127
tag_cetd37993.csv,127
tag_cetd16992.csv,127
tag_cetd23320.csv,128
tag_cetd32180.csv,120
tag_cetd45028.csv,119
tag_cetd43743.csv,126
tag_cetd30643.csv,127
tag_cetd46233.csv,128
tag_cetd49107.csv,120
tag_cetd21751.csv,128
tag_cetd7335.csv,127
tag_cetd63714.csv,128
tag_cetd20540.csv,128
tag_cetd54455.csv,128
tag_cetd12170.csv,128
tag_cetd4021.csv,127
tag_cetd15924.csv,128
tag_cetd34420.csv,127
tag_cetd44452.csv,128
tag_cetd3507.csv,128
tag_cetd6723.csv,120
tag_cetd55748.csv,128
tag_cetd48128.csv,29
tag_cetd28522.csv,126
tag_cetd23097.csv,128
tag_cetd25733.csv,120
tag_cetd51312.csv,128
tag_cetd34384.csv,128
tag_cetd23570.csv,126
tag_cetd11441.csv,127
tag_cetd31739.csv,98
tag_cetd46730.csv,128
tag_cetd33538.csv,97
tag_cetd29657.csv,128
tag_cetd16153.csv,126
tag_cetd9826.csv,127
tag_cetd23102.csv,127
tag_cetd24317.csv,120
tag_cetd31595.csv,126
tag_cetd15696.csv,127
tag_cetd48492.csv,120
tag_cetd48336.csv,120
tag_cetd26705.csv,120
tag_cetd57635.csv,125
tag_cetd35706.csv,128
tag_cetd61932.csv,119
tag_cetd54821.csv,128
tag_cetd28066.csv,127
tag_cetd26982.csv,127
tag_cetd43060.csv,127
tag_cetd41028.csv,120
tag_cetd41203.csv,128
tag_cetd16966.csv,116
tag_cetd5643.csv,120
tag_cetd27974.csv,127
tag_cetd24670.csv,126
tag_cetd41849.csv,128
tag_cetd22285.csv,128
tag_cetd42209.csv,125
tag_cetd9752.csv,128
tag_cetd29698.csv,120
tag_cetd21881.csv,125
tag_cetd39540.csv,128
tag_cetd42629.csv,126
tag_cetd24875.csv,127
tag_cetd35836.csv,120
tag_cetd59909.csv,127
tag_cetd58632.csv,128
tag_cetd41625.csv,127
tag_cetd21856.csv,127
tag_cetd24153.csv,128
tag_cetd57770.csv,127
tag_cetd26226.csv,128
tag_cetd44662.csv,125
tag_cetd42691.csv,128
tag_cetd42702.csv,127
tag_cetd18342.csv,128
tag_cetd10928.csv,127
tag_cetd55985.csv,128
tag_cetd40483.csv,126
tag_cetd36763.csv,127
tag_cetd18909.csv,127
tag_cetd27060.csv,128
tag_cetd62472.csv,127
tag_cetd34673.csv,127
tag_cetd14906.csv,127
tag_cetd47724.csv,127
tag_cetd56152.csv,120
tag_cetd55660.csv,126
tag_cetd34422.csv,128
tag_cetd39379.csv,128
tag_cetd4003.csv,127
tag_cetd29978.csv,127
tag_cetd27388.csv,120
tag_cetd20500.csv,119
tag_cetd21681.csv,127
tag_cetd54565.csv,128
tag_cetd25362.csv,127
tag_cetd12162.csv,128
tag_cetd22257.csv,128
tag_cetd28445.csv,128
tag_cetd48483.csv,128
tag_cetd4901.csv,120
tag_cetd37974.csv,125
tag_cetd43515.csv,127
tag_cetd38560.csv,126
tag_cetd3451.csv,127
tag_cetd38394.csv,127
tag_cetd38060.csv,128
tag_cetd47213.csv,128
tag_cetd42258.csv,127
tag_cetd22581.csv,127
tag_cetd36382.csv,128
tag_cetd29040.csv,126
tag_cetd55547.csv,127
tag_cetd19697.csv,128
tag_cetd46509.csv,128
tag_cetd45334.csv,127
tag_cetd32705.csv,127
tag_cetd17606.csv,127
tag_cetd419.csv,99
tag_cetd28189.csv,128
tag_cetd18752.csv,128
tag_cetd29885.csv,128
tag_cetd26888.csv,128
tag_cetd42909.csv,128
tag_cetd56899.csv,128
tag_cetd58435.csv,127
tag_cetd30003.csv,128
tag_cetd29391.csv,126
tag_cetd54408.csv,127
tag_cetd43668.csv,126
tag_cetd58336.csv,98
tag_cetd27535.csv,127
tag_cetd20366.csv,128
tag_cetd6855.csv,128
tag_cetd16422.csv,99
tag_cetd55961.csv,128
tag_cetd7822.csv,128
tag_cetd15736.csv,120
tag_cetd39978.csv,127
tag_cetd50626.csv,128
tag_cetd20670.csv,127
tag_cetd51951.csv,127
tag_cetd43922.csv,128
tag_cetd35825.csv,128
tag_cetd44433.csv,126
tag_cetd5401.csv,120
tag_cetd54736.csv,120
tag_cetd5416.csv,128
tag_cetd41321.csv,127
tag_cetd49977.csv,128
