1,1
2,8
3,8
4,29
5,8
6,29
7,29
8,64
9,8
10,29
11,29
12,64
13,29
14,64
15,64
16,99
17,8
18,29
19,29
20,64
21,29
22,64
23,64
24,99
25,29
26,64
27,64
28,99
29,64
30,99
31,99
32,120
33,8
34,29
35,29
36,64
37,29
38,64
39,64
40,99
41,29
42,64
43,64
44,99
45,64
46,99
47,99
48,120
49,29
50,64
51,64
52,99
53,64
54,99
55,99
56,120
57,64
58,99
59,99
60,120
61,99
62,120
63,120
64,127
65,8
66,29
67,29
68,64
69,29
70,64
71,64
72,99
73,29
74,64
75,64
76,99
77,64
78,99
79,99
80,120
81,29
82,64
83,64
84,99
85,64
86,99
87,99
88,120
89,64
90,99
91,99
92,120
93,99
94,120
95,120
96,127
97,29
98,64
99,64
100,99
101,64
102,99
103,99
104,120
105,64
106,99
107,99
108,120
109,99
110,120
111,120
112,127
113,64
114,99
115,98
116,120
117,99
118,120
119,120
120,127
121,99
122,120
123,120
124,127
125,120
126,127
127,127
128,128
129,8
130,29
131,29
132,64
133,29
134,64
135,64
136,98
137,29
138,64
139,64
140,99
141,64
142,99
143,99
144,120
145,29
146,64
147,64
148,99
149,64
150,99
151,99
152,120
153,64
154,99
155,99
156,120
157,99
158,120
159,120
160,127
161,29
162,64
163,64
164,99
165,64
166,99
167,99
168,120
169,64
170,99
171,99
172,120
173,99
174,120
175,120
176,127
177,64
178,99
179,99
180,120
181,99
182,120
183,120
184,127
185,99
186,120
187,120
188,127
189,120
190,127
191,127
192,128
193,29
194,64
195,64
196,99
197,64
198,99
199,99
200,120
201,64
202,99
203,99
204,120
205,99
206,120
207,120
208,127
209,64
210,99
211,99
212,120
213,99
214,120
215,120
216,127
217,99
218,120
219,120
220,127
221,120
222,127
223,127
224,128
225,64
226,99
227,99
228,119
229,99
230,120
231,120
232,127
233,99
234,120
235,120
236,127
237,120
238,127
239,127
240,128
241,99
242,120
243,120
244,127
245,120
246,127
247,127
248,128
249,120
250,127
251,127
252,128
253,127
254,128
255,128
256,128
257,8
258,29
259,29
260,64
261,29
262,64
263,64
264,99
265,29
266,64
267,64
268,99
269,64
270,99
271,99
272,120
273,29
274,64
275,64
276,99
277,64
278,99
279,99
280,120
281,64
282,99
283,99
284,120
285,99
286,120
287,120
288,127
289,29
290,64
291,64
292,99
293,64
294,99
295,99
296,120
297,64
298,99
299,99
300,120
301,99
302,120
303,120
304,127
305,64
306,99
307,99
308,120
309,99
310,120
311,120
312,127
313,99
314,120
315,120
316,127
317,120
318,127
319,127
320,128
321,29
322,64
323,64
324,99
325,64
326,99
327,99
328,120
329,64
330,99
331,99
332,120
333,99
334,120
335,120
336,127
337,64
338,99
339,99
340,120
341,99
342,120
343,120
344,127
345,99
346,120
347,120
348,127
349,120
350,127
351,127
352,128
353,64
354,99
355,99
356,120
357,99
358,120
359,120
360,127
361,99
362,120
363,120
364,127
365,120
366,127
367,127
368,128
369,99
370,120
371,120
372,127
373,120
374,127
375,127
376,128
377,120
378,127
379,127
380,128
381,127
382,128
383,128
384,128
385,29
386,64
387,64
