0,106
1,125
2,124
3,128
4,128
5,128
6,128
7,128
8,128
9,128
10,128
11,128
12,128
13,128
14,127
15,128
16,128
17,128
18,128
19,128
20,128
21,127
22,128
23,128
24,127
25,128
26,128
27,128
28,128
29,128
30,128
31,128
32,127
33,128
34,128
35,128
36,128
37,128
38,128
39,128
40,128
41,128
42,128
43,128
44,128
45,128
46,128
47,128
48,128
49,128
50,128
51,128
52,128
53,128
54,127
55,128
56,128
57,128
58,128
59,128
60,127
61,128
62,128
63,128
64,128
65,128
66,128
67,128
68,128
69,128
70,128
71,128
72,128
73,128
74,128
75,128
76,128
77,128
78,127
79,128
80,128
81,128
82,128
83,128
84,128
85,128
86,128
87,128
88,128
89,128
90,128
91,128
92,128
93,128
94,128
95,128
96,128
97,128
98,128
99,128
100,128
101,128
102,128
103,128
104,127
105,128
106,128
107,128
108,128
109,128
110,127
111,128
112,128
113,128
114,128
115,128
116,128
117,127
118,128
119,128
120,128
121,128
122,128
123,127
124,128
125,128
126,128
127,128
128,128
129,128
130,126
131,128
132,128
133,128
134,128
135,128
136,127
137,128
138,128
139,128
140,128
141,128
142,128
143,128
144,128
145,128
146,127
147,128
148,128
149,128
150,128
151,128
152,128
153,128
154,128
155,128
156,128
157,128
158,127
159,128
160,128
161,128
162,128
163,128
164,128
165,128
166,128
167,128
168,128
169,125
170,128
171,128
172,128
173,128
174,128
175,128
176,128
177,127
178,128
179,128
180,128
181,128
182,128
183,128
184,128
185,128
186,128
187,127
188,128
189,128
190,128
191,128
192,128
193,128
194,128
195,128
196,128
197,128
198,128
199,128
200,128
201,128
202,128
203,128
204,127
205,128
206,127
207,128
208,128
209,128
210,128
211,128
212,128
213,127
214,127
215,128
216,128
217,128
218,128
219,128
220,128
221,128
222,128
223,128
224,128
225,128
226,128
227,128
228,128
229,128
230,128
231,128
232,128
233,128
234,128
235,128
236,128
237,127
238,128
239,128
240,128
241,128
242,128
243,128
244,128
245,128
246,128
247,128
248,127
249,128
250,127
251,128
252,128
253,127
254,128
255,128
256,128
257,128
258,128
259,128
260,128
261,128
262,128
263,128
264,128
265,128
266,128
267,128
268,128
269,126
270,128
271,125
272,128
273,128
274,128
275,128
276,127
277,128
278,128
279,128
280,122
281,128
282,128
283,128
284,128
285,127
286,128
287,127
288,128
289,128
290,128
291,126
292,128
293,128
294,128
295,128
296,128
297,128
298,127
299,128
300,128
301,128
302,127
303,128
304,128
305,128
306,127
307,128
308,128
309,128
310,128
311,128
312,127
313,128
314,128
315,128
316,128
317,128
318,128
319,128
320,128
321,128
322,128
323,128
324,127
325,128
326,128
327,128
328,128
329,128
330,128
331,128
332,128
333,127
334,128
335,126
336,128
337,128
338,128
339,128
340,128
341,128
342,128
343,128
344,128
345,127
346,128
347,128
348,128
349,128
350,128
351,128
352,128
353,128
354,128
355,128
356,128
357,128
358,128
359,128
360,128
361,128
362,128
363,128
364,128
365,128
366,128
367,127
368,128
369,125
370,128
371,128
372,128
373,128
374,128
375,128
376,128
377,128
378,128
379,128
380,128
381,128
382,128
383,128
384,128
385,128
386,128
387,128
388,128
389,127
390,128
391,128
392,128
393,128
394,128
395,128
396,128
397,128
398,128
399,128
400,128
401,128
402,128
403,128
404,128
405,127
406,128
407,128
408,128
409,128
410,128
411,128
412,127
413,127
414,128
415,128
416,128
417,128
418,128
419,128
420,128
421,128
422,128
423,128
424,126
425,128
426,128
427,128
428,127
429,128
430,128
431,128
432,128
433,128
434,128
435,128
436,128
437,128
438,128
439,128
440,128
441,128
442,128
443,128
444,128
445,128
446,128
447,127
448,128
449,128
450,128
451,128
452,128
453,128
454,128
455,128
456,128
457,128
458,124
459,128
460,128
461,128
462,128
463,128
464,128
465,127
466,128
467,128
468,128
469,128
470,128
471,128
472,128
473,128
474,128
475,128
476,128
477,128
478,128
479,128
480,127
481,128
482,128
483,128
484,128
485,128
486,128
487,128
488,128
489,128
490,128
491,128
492,128
493,128
494,128
495,128
496,128
497,128
498,128
499,128
500,128
501,128
502,128
503,128
504,128
505,128
506,128
507,128
508,128
509,128
510,128
511,128
512,128
513,128
514,128
515,126
516,128
517,128
518,128
519,127
520,127
521,128
522,128
523,128
524,128
525,128
526,128
527,128
528,128
529,128
530,128
531,128
532,128
533,128
534,128
535,128
536,128
537,128
538,128
539,128
540,128
541,128
542,128
543,128
544,128
545,128
546,128
547,128
548,128
549,128
550,128
551,128
552,128
553,128
554,128
555,128
556,128
557,127
558,128
559,128
560,127
561,128
562,128
563,128
564,128
565,128
566,128
567,128
568,128
569,127
570,128
571,128
572,128
573,128
574,128
575,128
576,128
577,128
578,128
579,128
580,128
581,128
582,128
583,128
584,128
585,128
586,128
587,128
588,128
589,128
590,128
591,127
592,128
593,128
594,128
595,128
596,128
597,127
598,128
599,128
600,128
601,128
602,128
603,127
604,128
605,128
606,128
607,128
608,128
609,128
610,128
611,128
612,128
613,127
614,128
615,128
616,128
617,128
618,128
619,128
620,128
621,128
622,128
623,128
624,128
625,128
626,128
627,128
628,127
629,128
630,128
631,127
632,128
633,128
634,128
635,127
636,128
637,128
638,128
639,128
640,128
641,128
642,128
643,128
644,128
645,128
646,128
647,128
648,128
649,128
650,128
651,128
652,128
653,128
654,128
655,128
656,128
657,128
658,128
659,127
660,128
661,127
662,128
663,128
664,128
665,128
666,128
667,128
668,128
669,128
670,128
671,128
672,128
673,128
674,128
675,128
676,128
677,128
678,128
679,128
680,128
681,128
682,127
683,128
684,128
685,128
686,128
687,128
688,128
689,128
690,128
691,128
692,128
693,128
694,128
695,128
696,128
697,127
698,128
699,128
700,127
701,128
702,128
703,128
704,128
705,127
706,128
707,128
708,128
709,128
710,128
711,128
712,128
713,128
714,128
715,128
716,128
717,128
718,128
719,127
720,128
721,128
722,128
723,128
724,127
725,128
726,128
727,128
728,128
729,128
730,128
731,128
732,128
733,128
734,128
735,128
736,128
737,128
738,128
739,128
740,128
741,128
742,128
743,128
744,128
745,128
746,128
747,128
748,128
749,128
750,128
751,128
752,128
753,128
754,128
755,128
756,128
757,128
758,128
759,128
760,128
761,128
762,128
763,128
764,128
765,127
766,128
767,128
768,128
769,128
770,128
771,128
772,128
773,128
774,128
775,128
776,128
777,128
778,128
779,126
780,128
781,128
782,128
783,128
784,128
785,128
786,128
787,128
788,128
789,128
790,128
791,128
792,128
793,128
794,127
795,128
796,128
797,128
798,128
799,128
800,128
801,128
802,128
803,128
804,127
805,128
806,128
807,128
808,128
809,128
810,127
811,128
812,128
813,128
814,128
815,128
816,128
817,128
818,128
819,128
820,128
821,128
822,128
823,128
824,128
825,128
826,128
827,128
828,127
829,128
830,128
831,128
832,128
833,127
834,128
835,128
836,126
837,128
838,128
839,128
840,128
841,128
842,128
843,128
844,128
845,128
846,128
847,128
848,128
849,128
850,128
851,128
852,128
853,128
854,128
855,128
856,128
857,128
858,128
859,128
860,128
861,128
862,128
863,128
864,128
865,128
866,128
867,128
868,128
869,128
870,128
871,128
872,128
873,128
874,128
875,128
876,128
877,128
878,128
879,128
880,128
881,128
882,128
883,128
884,128
885,128
886,128
887,128
888,128
889,128
890,128
891,128
892,128
893,128
894,128
895,128
896,128
897,128
898,128
899,127
900,128
901,128
902,128
903,128
904,128
905,128
906,128
907,128
908,128
909,127
910,128
911,128
912,128
913,128
914,128
915,128
916,128
917,128
918,128
919,128
920,127
921,128
922,128
923,128
924,128
925,128
926,128
927,128
928,128
929,128
930,128
931,128
932,128
933,127
934,128
935,128
936,128
937,128
938,128
939,128
940,128
941,128
942,128
943,128
944,128
945,128
946,128
947,128
948,128
949,128
950,128
951,128
952,128
953,128
954,128
955,128
956,128
957,128
958,128
959,128
960,128
961,128
962,128
963,128
964,128
965,128
966,128
967,128
968,128
969,128
970,128
971,128
972,128
973,128
974,128
975,128
976,128
977,128
978,128
979,128
980,128
981,128
982,128
983,128
984,128
985,128
986,128
987,128
988,128
989,128
990,128
991,128
992,128
993,128
994,128
995,128
996,128
997,128
998,128
999,128
1000,128
1001,127
1002,128
1003,128
1004,128
1005,128
1006,128
1007,128
1008,128
1009,128
1010,128
1011,128
1012,128
1013,128
1014,128
1015,128
1016,128
1017,128
1018,128
1019,128
1020,128
1021,128
1022,128
1023,128
1024,128
1025,128
1026,128
1027,127
1028,128
1029,128
1030,127
1031,128
1032,128
1033,128
1034,128
1035,128
1036,128
1037,128
1038,128
1039,128
1040,128
1041,128
1042,128
1043,127
1044,128
1045,128
1046,128
1047,128
1048,128
1049,128
1050,128
1051,128
1052,128
1053,128
1054,128
1055,128
1056,128
1057,127
1058,128
1059,128
1060,128
1061,128
1062,128
1063,128
1064,128
1065,128
1066,128
1067,128
1068,128
1069,128
1070,128
1071,128
1072,128
1073,128
1074,128
1075,128
1076,128
1077,128
1078,128
1079,128
1080,128
1081,128
1082,127
1083,128
1084,128
1085,128
1086,128
1087,128
1088,128
1089,128
1090,128
1091,128
1092,128
1093,128
1094,128
1095,128
1096,128
1097,128
1098,128
1099,128
1100,128
1101,128
1102,127
1103,128
1104,128
1105,128
1106,128
1107,128
1108,128
1109,128
1110,128
1111,128
1112,124
1113,128
1114,128
1115,128
1116,128
1117,128
1118,128
1119,128
1120,128
1121,128
1122,128
1123,127
1124,128
1125,128
1126,128
1127,128
1128,128
1129,128
1130,128
1131,128
1132,128
1133,128
1134,128
1135,128
1136,128
1137,128
1138,128
1139,128
1140,128
1141,128
1142,128
1143,128
1144,128
1145,128
1146,128
1147,128
1148,128
1149,128
1150,127
1151,128
1152,128
1153,128
1154,128
1155,128
1156,128
1157,128
1158,128
1159,128
1160,128
1161,128
1162,128
1163,128
1164,128
1165,128
1166,128
1167,128
1168,128
1169,128
1170,128
1171,128
1172,128
1173,128
1174,128
1175,128
1176,128
1177,128
1178,128
1179,128
1180,128
1181,128
1182,128
1183,128
1184,128
1185,128
1186,128
1187,128
1188,128
1189,128
1190,128
1191,128
1192,128
1193,128
1194,128
1195,128
1196,128
1197,128
1198,128
1199,128
1200,127
1201,128
1202,128
1203,128
1204,128
1205,128
1206,127
1207,128
1208,128
1209,128
1210,128
1211,128
1212,128
1213,128
1214,128
1215,128
1216,128
1217,128
1218,128
1219,128
1220,128
1221,128
1222,128
1223,128
1224,126
1225,128
1226,128
1227,128
1228,128
1229,128
1230,128
1231,128
1232,128
1233,128
1234,128
1235,128
1236,128
1237,127
1238,128
1239,128
1240,128
1241,128
1242,128
1243,128
1244,128
1245,128
1246,128
1247,128
1248,128
1249,128
1250,128
1251,128
1252,128
1253,128
1254,128
1255,128
1256,128
1257,128
1258,127
1259,128
1260,128
1261,128
1262,128
1263,128
1264,128
1265,128
1266,128
1267,128
1268,128
1269,128
1270,128
1271,128
1272,127
1273,128
1274,128
1275,128
1276,128
1277,128
1278,128
1279,128
1280,128
1281,128
1282,128
1283,128
1284,128
1285,128
1286,128
1287,128
1288,128
1289,128
1290,128
1291,128
1292,128
1293,128
1294,128
1295,128
1296,128
1297,128
1298,128
1299,128
1300,128
1301,128
1302,128
1303,128
1304,128
1305,128
1306,128
1307,127
1308,128
1309,128
1310,127
1311,128
1312,128
1313,128
1314,128
1315,128
1316,128
1317,128
1318,128
1319,128
1320,128
1321,128
1322,128
1323,128
1324,128
1325,128
1326,128
1327,128
1328,128
1329,128
1330,127
1331,128
1332,128
1333,128
1334,128
1335,124
1336,128
1337,128
1338,128
1339,128
1340,128
1341,128
1342,127
1343,127
1344,128
1345,128
1346,128
1347,128
1348,128
1349,128
1350,128
1351,128
1352,128
1353,128
1354,128
1355,128
1356,128
1357,128
1358,127
1359,128
1360,128
1361,128
1362,128
1363,128
1364,128
1365,128
1366,128
1367,128
1368,128
1369,128
1370,128
1371,128
1372,128
1373,128
1374,128
1375,128
1376,128
1377,128
1378,128
1379,128
1380,128
1381,128
1382,128
1383,128
1384,128
1385,128
1386,128
1387,127
1388,128
1389,128
1390,128
1391,128
1392,128
1393,128
1394,128
1395,128
1396,128
1397,128
1398,128
1399,128
1400,128
1401,128
1402,128
1403,128
1404,128
1405,128
1406,128
1407,128
1408,128
1409,128
1410,128
1411,128
1412,128
1413,127
1414,128
1415,128
1416,127
1417,128
1418,128
1419,128
1420,128
1421,128
1422,128
1423,128
1424,128
1425,128
1426,128
1427,128
1428,128
1429,128
1430,128
1431,128
1432,128
1433,128
1434,128
1435,128
1436,128
1437,128
1438,128
1439,128
1440,128
1441,128
1442,128
1443,128
1444,128
1445,128
1446,124
1447,128
1448,128
1449,128
1450,128
1451,128
1452,128
1453,128
1454,128
1455,128
1456,128
1457,128
1458,128
1459,128
1460,128
1461,128
1462,127
1463,128
1464,128
1465,128
1466,128
1467,128
1468,128
1469,128
