0,230
1,245
2,253
3,252
4,249
5,251
6,250
7,250
8,253
9,253
10,248
11,248
12,252
13,250
14,256
15,249
16,252
17,252
18,253
19,245
20,246
21,248
22,251
23,250
24,254
25,251
26,250
27,249
28,248
29,251
30,253
31,250
32,251
33,253
34,247
35,250
36,252
37,249
38,252
39,255
40,253
41,252
42,253
43,251
44,252
45,251
46,249
47,251
48,255
49,250
50,253
51,252
52,248
53,249
54,250
55,251
56,252
57,252
58,252
59,254
60,253
61,253
62,250
63,252
64,251
65,254
66,248
67,254
68,249
69,245
70,249
71,251
72,252
73,247
74,251
75,252
76,249
77,246
78,251
79,253
80,251
81,252
82,252
83,250
84,253
85,251
86,252
87,253
88,252
89,250
90,251
91,249
92,251
93,254
94,251
95,252
96,253
97,251
98,253
99,251
100,245
101,254
102,255
103,249
104,250
105,249
106,253
107,252
108,246
109,251
110,252
111,251
112,250
113,251
114,253
115,248
116,252
117,252
118,255
119,251
120,247
121,250
122,250
123,253
124,252
125,254
126,252
127,251
128,250
129,249
130,246
131,251
132,251
133,247
134,253
135,253
136,253
137,251
138,251
139,250
140,252
141,253
142,251
143,251
144,247
145,252
146,254
147,252
148,249
149,248
150,253
151,253
152,248
153,249
154,254
155,248
156,248
157,251
158,251
159,253
160,253
161,251
162,255
163,248
164,250
165,253
166,250
167,253
168,251
169,253
170,250
171,250
172,250
173,252
174,247
175,250
176,255
177,251
178,247
179,252
180,249
181,250
182,253
183,252
184,253
185,250
186,252
187,252
188,251
189,253
190,251
191,250
192,249
193,251
194,254
195,247
196,254
197,252
198,253
199,247
200,251
201,248
202,252
203,251
204,246
205,252
206,252
207,253
208,251
209,254
210,252
211,252
212,250
213,250
214,251
215,252
216,255
217,253
218,248
219,250
220,248
221,253
222,250
223,248
224,253
225,252
226,251
227,251
228,249
229,250
230,250
231,251
232,251
233,254
234,249
235,251
236,249
237,249
238,253
239,255
240,251
241,254
242,250
243,255
244,253
245,254
246,252
247,254
248,251
249,250
250,249
251,253
252,253
253,252
254,250
255,251
256,254
257,252
258,250
259,250
260,252
261,253
262,250
263,254
264,251
265,251
266,249
267,250
268,254
269,254
270,250
271,251
272,252
273,251
274,246
